,condition,date,price_log,bedrooms,bathrooms,waterfront,sqft_living,floors,zipcode,grade_int,yr_built
21248,Average,2015-02-13,13.489780417874963,3,2.5,0.0,2230,2.0,98133,8,2014
21249,Average,2014-07-02,13.248996028337695,3,2.5,0.0,2280,2.0,98027,8,2006
21250,Average,2014-12-17,12.994530005894443,4,2.5,0.0,2798,2.0,98092,9,2011
21251,Average,2014-08-29,12.89921982609012,4,2.5,0.0,2398,2.0,98055,8,2008
21252,Average,2014-10-06,13.038970898840986,4,2.5,0.0,2350,2.0,98059,8,2014
21253,Average,2014-05-07,12.80765263256463,5,2.75,0.0,2410,1.0,98118,7,2008
21254,Average,2015-04-17,12.873773804758644,3,2.25,0.0,1580,3.0,98106,8,2015
21255,Average,2014-07-08,12.676076274775909,3,3.25,0.0,1450,2.0,98106,8,2013
21256,Average,2014-06-13,12.93723789327764,4,2.5,0.0,1750,2.0,98028,7,2009
21257,Average,2015-03-09,13.560618308335483,3,2.5,0.0,3020,2.0,98126,9,2008
21258,Average,2015-03-11,13.287877815881902,3,3.0,0.0,1740,3.0,98107,8,2007
21259,Average,2015-01-23,13.764217263576723,2,2.25,0.0,2200,2.0,98004,9,2007
21260,Average,2014-08-06,12.845159549240176,4,2.5,0.0,1867,2.0,98030,9,2013
21261,Average,2014-05-08,12.998499390181943,2,1.5,0.0,1020,3.0,98103,8,2008
21262,Average,2014-10-31,12.724568775600384,4,2.75,0.0,2475,2.0,98002,7,2014
21263,Average,2014-06-27,12.344964644396793,2,1.75,0.0,1110,2.0,98108,8,2014
21264,Average,2015-03-10,13.37700559577791,3,2.5,0.0,1900,2.5,98119,7,2007
21265,Average,2015-04-23,13.012548511397123,3,3.25,0.0,1560,2.0,98126,8,2009
21266,Average,2014-12-16,13.467370516475379,4,2.5,0.0,2510,2.0,98053,8,2011
21267,Average,2015-02-27,13.804439499330272,4,4.75,0.0,4150,3.0,98052,9,2014
21268,Average,2014-07-16,13.481435445942783,3,3.0,0.0,1660,3.0,98103,9,2013
21269,Average,2015-04-21,12.672946381766982,2,1.5,0.0,1090,3.0,98133,8,2009
21270,Average,2014-10-14,12.611537753638338,4,2.5,0.0,1914,2.0,98055,8,2009
21271,Average,2014-05-02,13.345506928718539,4,3.25,0.0,2730,1.0,98059,9,2007
21272,Average,2014-05-14,13.558034327569558,3,2.75,0.0,2470,2.0,98029,9,2007
21273,Average,2014-09-25,12.8790171187726,5,2.5,0.0,2340,2.0,98059,7,2009
21274,Average,2014-09-11,13.21766446625824,4,3.5,0.0,2660,2.0,98059,8,2014
21275,Average,2014-09-20,13.081541382884074,3,2.5,0.0,2410,2.0,98065,7,2009
21276,Average,2014-10-20,12.779873068457553,3,2.25,0.0,1430,2.0,98059,7,2010
21277,Average,2014-12-30,12.247214588861349,2,2.5,0.0,1570,3.0,98106,7,2007
21278,Average,2014-08-22,13.631044302948379,5,2.75,0.0,3010,2.0,98074,9,2014
21279,Average,2014-11-17,12.540757571577291,4,2.5,0.0,1613,2.0,98042,7,2009
21280,Average,2015-02-27,13.005829561148378,3,2.5,0.0,2380,2.0,98056,8,2008
21281,Average,2014-06-16,13.10724973959428,5,2.5,0.0,2570,2.0,98019,8,2006
21282,Average,2014-07-09,12.983101310070822,4,2.5,0.0,2550,2.0,98059,7,2009
21283,Average,2015-05-12,12.691580461311874,3,2.25,0.0,1330,3.0,98125,7,2007
21284,Average,2014-11-17,13.023647404465171,2,1.5,0.0,1160,2.0,98103,7,2005
21285,Average,2014-08-22,13.326112058278232,5,3.5,0.0,3240,2.0,98059,8,2014
21286,Average,2014-09-04,13.199324418540456,4,2.5,0.0,2710,2.0,98065,7,2011
21287,Very Good,2015-04-29,13.049792684569493,3,1.0,0.0,1150,1.0,98058,7,1959
21288,Average,2014-08-12,13.592304504696857,3,2.25,0.0,1860,3.0,98112,9,2014
21289,Average,2014-11-24,13.112313041550827,3,2.25,0.0,1280,2.0,98107,8,2008
21290,Average,2015-02-28,13.270697171910022,3,2.5,0.0,1810,3.0,98117,7,2014
21291,Average,2015-02-20,12.7098736543592,2,2.25,0.0,1240,2.0,98027,7,2008
21292,Average,2014-08-25,13.270783382522602,4,3.5,0.0,1460,3.0,98115,8,2008
21293,Average,2015-04-14,13.413539339110365,2,2.5,0.0,1640,2.0,98118,10,2014
21294,Average,2014-07-03,14.669925886120343,4,4.25,0.0,5010,2.0,98040,11,2014
21295,Average,2015-01-16,13.199139216206378,3,3.25,0.0,1300,2.0,98103,8,2005
21296,Average,2014-07-23,13.102160670086809,4,2.5,0.0,2510,2.0,98059,8,2010
21297,Average,2014-05-27,13.348701819615057,3,3.5,0.0,2710,2.0,98027,8,2005
21298,Average,2014-07-28,13.034624463096321,4,3.5,0.0,3217,2.0,98055,8,2008
21299,Average,2014-11-10,12.994530005894443,3,2.5,0.0,1650,2.0,98108,7,2007
21300,Average,2015-03-10,14.346138809026444,4,3.5,0.0,3950,2.0,98112,11,2015
21301,Average,2015-05-11,13.748301808270824,2,2.5,0.0,1680,3.0,98119,9,2009
21302,Average,2015-04-17,13.370784735902808,5,3.5,0.0,3420,2.0,98065,8,2013
21303,Average,2014-09-11,13.021437458814368,3,2.75,0.0,2300,2.0,98106,8,2007
21304,Average,2014-12-23,13.345506928718539,4,2.75,0.0,3010,2.0,98065,9,2012
21305,Average,2015-03-03,14.115615150414612,4,3.5,0.0,4680,2.0,98033,10,2008
21306,Average,2014-09-08,13.63512712180058,5,3.5,0.0,3630,2.0,98034,9,2014
21307,Average,2014-10-28,14.22097566607244,3,3.5,0.0,3530,2.0,98103,10,2008
21308,Average,2014-08-25,12.628067055589549,4,2.5,0.0,2280,2.0,98038,7,2006
21309,Average,2014-11-12,13.398478813484644,3,2.5,0.0,3090,2.0,98019,8,2007
21310,Average,2014-05-22,12.774223335915433,1,1.0,0.0,550,2.0,98122,7,2008
21311,Average,2015-03-04,13.190022025878143,4,3.25,0.0,2840,2.0,98108,9,2014
21312,Average,2014-07-08,13.81451005763069,4,2.5,0.0,3130,2.0,98033,10,2013
21313,Average,2015-01-29,12.834681304952548,3,2.5,0.0,1440,3.0,98103,8,2009
21314,Average,2014-06-16,13.437174117244362,4,3.5,0.0,2840,3.0,98125,8,2008
21315,Average,2014-08-08,12.71589776896258,4,2.5,0.0,2623,2.0,98092,8,2012
21316,Good,2015-05-11,12.409013489526863,1,1.0,0.0,390,1.0,98103,6,1920
21317,Average,2015-05-08,14.508657738524219,4,3.25,0.0,5640,2.0,98006,11,2015
21318,Average,2014-10-15,12.706696406811568,2,2.25,0.0,1260,2.0,98027,7,2008
21319,Average,2015-04-20,12.90669184092882,2,1.0,0.0,894,2.0,98115,7,2011
21320,Average,2014-11-11,13.235031130057743,4,2.5,0.0,3370,2.0,98038,9,2014
21321,Average,2014-08-18,12.748396936355535,3,2.25,0.0,1250,3.0,98103,8,2007
21322,Average,2015-04-02,12.983101310070822,3,1.5,0.0,1180,3.0,98115,7,2008
21323,Average,2014-05-22,12.971540487669746,2,2.5,0.0,1520,2.0,98144,8,2007
21324,Average,2014-11-17,12.94084150078094,3,2.5,0.0,2000,2.0,98059,7,2010
21325,Average,2015-04-09,13.705639886828562,5,2.75,0.0,3180,2.0,98074,9,2014
21326,Average,2015-03-19,13.242720874068063,4,2.75,0.0,3050,2.0,98059,8,2014
21327,Average,2014-09-25,12.713552679045067,3,1.5,0.0,2580,1.0,98024,7,1953
21328,Average,2014-08-22,14.214286677921642,5,6.0,0.0,6880,2.0,98045,12,2007
21329,Average,2014-06-12,13.42984807715229,3,2.5,0.0,2570,2.5,98027,9,2007
21330,Average,2015-02-09,13.624047343253036,4,3.5,0.0,2950,2.0,98027,10,2012
21331,Average,2014-12-09,12.730801174465157,3,2.5,0.0,1690,2.0,98106,8,2014
21332,Average,2014-07-18,13.190704036246846,4,2.75,0.0,2790,2.0,98045,8,2012
21333,Average,2014-12-11,13.317930160948304,3,2.25,0.0,1720,2.0,98118,9,2011
21334,Average,2014-10-16,13.742939865129438,3,2.25,0.0,2890,3.0,98117,9,2014
21335,Average,2014-10-21,13.244581010128577,2,1.75,0.0,1130,1.0,98022,8,2006
21336,Average,2014-12-19,13.112313041550827,2,2.25,0.0,1460,2.0,98115,8,2005
21337,Average,2014-07-22,13.410545324897761,3,2.5,0.0,2510,2.0,98052,8,2007
21338,Average,2014-11-12,13.112313041550827,4,2.5,0.0,3390,2.0,98188,8,2014
21339,Average,2014-09-29,13.741853253475393,4,2.5,0.0,3570,2.0,98052,9,2014
21340,Average,2014-06-30,12.751299696013497,4,2.5,0.0,2280,2.0,98038,7,2006
21341,Average,2014-12-16,13.883169206438088,5,3.5,0.0,2920,2.0,98103,9,2014
21342,Average,2014-07-03,13.161574475126766,4,3.0,0.0,2590,2.0,98059,8,2014
21343,Average,2014-11-05,13.73646735062382,5,2.75,0.0,3210,2.0,98074,9,2014
21344,Average,2015-04-24,12.594730635321957,3,2.0,0.0,1230,1.0,98058,7,2010
21345,Average,2014-07-21,13.064734264567692,3,2.5,0.0,3800,2.0,98045,8,2005
21346,Average,2014-08-01,12.911642346088676,3,2.5,0.0,1500,2.0,98029,7,2005
21347,Average,2014-07-18,12.92391243868049,4,2.25,0.0,2510,2.0,98019,8,2012
21348,Average,2014-11-25,12.946818804889398,3,1.5,0.0,1400,3.0,98115,8,2007
21349,Average,2014-09-03,12.853175887588712,3,2.25,0.0,1450,2.0,98028,7,2009
21350,Average,2015-02-24,12.821258284620408,2,2.5,0.0,1390,2.0,98118,7,2007
21351,Average,2014-10-06,13.223113280504473,3,2.75,0.0,3160,2.0,98056,9,2005
21352,Average,2014-06-30,14.543059165241552,4,3.75,0.0,4350,2.0,98004,10,2013
21353,Average,2015-04-01,13.030138433361811,4,2.5,0.0,2720,2.0,98056,8,2015
21354,Average,2014-10-27,12.7098736543592,3,3.25,0.0,1290,3.0,98103,7,2008
21355,Average,2014-05-07,12.94144084152408,3,2.25,0.0,1606,3.0,98125,8,2009
21356,Average,2014-05-20,13.102160670086809,5,3.5,0.0,4460,3.0,98119,10,2015
21357,Average,2014-08-04,12.691580461311874,4,3.25,0.0,2800,2.0,98022,7,2011
21358,Average,2015-02-23,13.465953081794405,5,3.5,0.0,3250,2.0,98106,9,2010
21359,Average,2014-07-17,13.972514306773938,6,3.5,0.0,4310,2.0,98059,10,2013
21360,Average,2015-02-22,12.80765263256463,3,2.25,0.0,1310,2.0,98144,7,2007
21361,Average,2014-11-17,12.90669184092882,2,1.5,0.0,1240,2.0,98144,8,2009
21362,Average,2014-08-13,12.921470435024938,3,2.5,0.0,1950,2.0,98065,7,2007
21363,Average,2015-04-07,12.876462838967504,3,2.5,0.0,1800,2.0,98126,8,2011
21364,Average,2014-06-16,13.203989446284274,4,2.5,0.0,2650,2.0,98059,8,2014
21365,Average,2014-05-07,12.736553826954605,2,1.0,0.0,820,3.0,98103,8,2006
21366,Average,2014-08-19,13.122343377204325,4,2.75,0.0,2620,2.0,98045,8,2012
21367,Average,2014-09-23,14.386490104550012,4,3.25,0.0,3980,2.0,98004,10,2011
21368,Average,2015-03-23,13.317930160948304,3,3.5,0.0,1660,2.0,98116,8,2009
21369,Average,2015-03-12,12.8790171187726,4,2.5,0.0,2130,2.0,98146,8,2014
21370,Average,2015-04-17,12.676076274775909,3,1.75,0.0,1790,1.5,98014,7,2003
21371,Average,2015-04-17,12.52379883933033,3,1.75,0.0,1410,2.0,98106,8,2014
21372,Average,2015-04-27,12.691580461311874,3,2.25,0.0,1330,2.0,98106,8,2007
21373,Average,2015-04-29,12.944432168911668,4,2.5,0.0,2190,2.0,98059,7,2009
21374,Average,2014-05-02,12.611537753638338,3,2.5,0.0,2540,2.0,98042,7,2006
21375,Average,2015-01-05,12.505992035646432,3,2.5,0.0,2244,2.0,98001,7,2012
21376,Average,2015-05-06,12.788288265382837,3,2.5,0.0,2026,2.0,98042,8,2010
21377,Average,2015-05-04,12.765688433465597,3,2.5,0.0,1730,2.0,98146,8,2013
21378,Average,2014-05-28,13.569610019527449,4,3.5,0.0,3910,2.0,98029,9,2007
21379,Average,2014-09-15,13.565766324852886,3,2.5,0.0,1580,3.0,98119,9,2009
21380,Average,2014-12-17,13.437174117244362,4,2.5,0.0,2510,2.0,98052,8,2007
21381,Average,2014-05-29,12.628067055589549,2,2.25,0.0,1000,3.0,98117,8,2006
21382,Average,2015-04-17,12.765688433465597,4,2.5,0.0,1660,2.0,98118,7,2007
21383,Average,2014-09-23,13.560618308335483,4,3.5,0.0,3060,2.0,98029,9,2012
21384,Average,2014-08-28,12.6690201890517,3,2.5,0.0,1980,2.0,98042,7,2012
21385,Average,2014-05-08,12.989974189358584,2,1.0,0.0,980,2.0,98119,8,2010
21386,Average,2014-05-28,12.691580461311874,2,2.5,0.0,1050,2.0,98144,7,2005
21387,Average,2015-04-28,13.62918097977278,4,3.25,0.0,3080,2.0,98027,10,2012
21388,Average,2014-09-22,12.774223335915433,3,2.25,0.0,1900,2.0,98059,7,2006
21389,Average,2014-07-25,13.038981768465277,4,2.5,0.0,2200,2.0,98059,8,2010
21390,Average,2015-03-16,12.821258284620408,3,1.5,0.0,1360,3.0,98103,8,2008
21391,Average,2014-06-19,12.706847933442663,3,2.5,0.0,2238,2.0,98023,8,2011
21392,Average,2015-01-28,13.253195129275733,4,2.5,0.0,2590,2.0,98056,8,2014
21393,Average,2014-09-18,12.776769666333555,3,2.5,0.0,2517,2.0,98092,8,2014
21394,Average,2015-03-04,13.45166712454693,4,3.5,0.0,3510,2.0,98065,10,2001
21395,Average,2014-07-18,12.573455059362532,3,1.75,0.0,1290,2.0,98027,7,2008
21396,Average,2015-02-13,12.721736545936414,5,3.0,0.0,2230,1.0,98168,7,2014
21397,Average,2014-12-15,13.676191017714862,4,2.75,0.0,3140,2.0,98074,9,2013
21398,Average,2014-10-08,13.231217782316412,3,3.5,0.0,3350,2.0,98144,8,2014
21399,Average,2014-09-19,12.87387637675145,4,2.5,0.0,2245,2.0,98038,8,2014
21400,Average,2014-06-04,13.028052697933088,3,1.75,0.0,1420,3.0,98103,8,2006
21401,Average,2014-10-30,13.302181803980165,3,3.0,0.0,1560,3.0,98103,8,2006
21402,Average,2015-03-02,13.527828485512494,4,2.75,0.0,2810,2.0,98052,9,2011
21403,Average,2014-11-13,13.500798443260623,2,2.25,0.0,1630,2.0,98122,10,2014
21404,Average,2015-03-03,12.611371073081239,3,2.5,0.0,1740,2.0,98042,7,2012
21405,Average,2014-07-09,12.834547962729536,3,2.25,0.0,1390,3.0,98103,8,2007
21406,Average,2015-02-19,12.866050764698604,3,2.5,0.0,1070,2.0,98116,7,2009
21407,Average,2014-07-10,13.190022025878143,5,3.25,0.0,2850,2.0,98059,8,2006
21408,Average,2014-08-31,13.698976741708323,5,3.25,0.0,4100,2.0,98075,10,2011
21409,Average,2015-02-03,13.864300722133706,4,2.5,0.0,3260,2.0,98115,9,2007
21410,Average,2014-10-15,13.919870573288517,4,3.5,0.0,3660,2.0,98199,9,2014
21411,Average,2014-10-03,12.98757862822796,4,2.5,0.0,2708,2.0,98092,9,2014
21412,Average,2014-06-09,12.80765263256463,3,2.5,0.0,1800,2.0,98126,8,2011
21413,Average,2014-06-25,12.570715759118084,3,2.5,0.0,1150,3.0,98133,7,2007
21414,Average,2015-02-20,13.458835614025542,3,2.5,0.0,2230,2.0,98133,8,2014
21415,Average,2014-05-09,13.592367006650065,4,3.25,0.0,3540,2.0,98014,9,2007
21416,Average,2015-05-11,13.709038313453757,4,3.5,0.0,2490,2.0,98136,9,2015
21417,Average,2014-12-18,13.051404288463836,3,2.5,0.0,2670,2.0,98056,9,2007
21418,Average,2014-06-18,13.091904169919621,2,2.5,0.0,1430,3.0,98103,8,2008
21419,Average,2014-06-03,13.11230294048971,5,2.75,0.0,2670,2.0,98059,8,2014
21420,Average,2015-02-02,12.449018824140563,3,2.5,0.0,2555,2.0,98031,8,2006
21421,Average,2014-07-29,13.180632285528304,3,2.5,0.0,1970,2.0,98065,7,2011
21422,Average,2014-06-16,12.983101310070822,3,2.0,0.0,1980,3.0,98136,8,2007
21423,Average,2014-08-11,13.367659733359671,3,2.5,0.0,2010,2.0,98118,9,2014
21424,Average,2014-07-09,12.994530005894443,3,1.5,0.0,1270,3.0,98115,8,2007
21425,Average,2014-05-15,13.726132746813057,4,2.5,0.0,3950,3.0,98075,10,2013
21426,Average,2014-11-05,13.270783382522602,3,2.0,0.0,1870,1.0,98053,8,2009
21427,Average,2015-04-07,12.429216196844383,1,1.5,0.0,1180,2.0,98126,8,2007
21428,Average,2015-03-16,12.92391243868049,3,2.5,0.0,1420,3.0,98103,7,2007
21429,Average,2014-09-28,13.182809159700518,4,2.75,0.0,2810,2.0,98038,9,2014
21430,Average,2014-09-19,12.788288265382837,3,2.5,0.0,1400,2.0,98029,7,2005
21431,Average,2014-07-01,12.959844447906553,3,2.5,0.0,1950,2.0,98065,7,2009
21432,Average,2014-07-11,12.694652660348845,3,2.25,0.0,1930,2.0,98019,7,2004
21433,Average,2014-05-13,13.38472764187182,4,2.5,0.0,2210,2.0,98117,9,2013
21434,Average,2015-05-14,13.527761816623505,4,3.5,0.0,2630,2.0,98027,10,2008
21435,Average,2015-03-12,12.388185847286392,3,1.75,0.0,1600,1.0,98042,6,2014
21436,Average,2014-06-09,12.66032791780777,3,2.5,0.0,1480,2.0,98106,8,2010
21437,Average,2014-05-23,12.834681304952548,2,2.5,0.0,750,2.0,98122,8,2006
21438,Average,2015-04-27,12.834681304952548,3,1.5,0.0,1290,3.0,98103,8,2007
21439,Average,2014-09-22,12.762827201184564,3,3.25,0.0,1340,3.0,98103,7,2008
21440,Average,2015-02-25,13.017002861746503,2,1.5,0.0,1020,3.0,98103,8,2008
21441,Average,2014-10-14,13.414958361716755,3,3.0,0.0,2330,2.5,98027,8,2014
21442,Average,2014-07-11,13.131521315189094,5,3.0,0.0,2360,1.0,98103,7,2008
21443,Average,2014-06-02,12.89921982609012,3,2.5,0.0,1495,3.0,98144,8,2006
21444,Average,2014-07-01,13.835313185260453,4,3.5,0.0,3770,2.0,98033,10,2008
21445,Average,2015-04-08,13.15773052124162,5,2.5,0.0,2890,2.0,98019,8,2006
21446,Average,2014-08-13,13.190022025878143,3,2.75,0.0,1320,3.0,98103,8,2008
21447,Average,2014-07-21,12.729320789294722,4,2.5,0.0,2330,2.0,98042,7,2013
21448,Average,2015-03-10,12.84792653170257,4,2.5,0.0,3120,2.0,98023,9,2005
21449,Average,2014-07-10,13.681979165339751,5,3.0,0.0,2960,2.0,98033,9,2004
21450,Average,2014-09-02,12.86099861326992,3,2.25,0.0,1630,3.0,98103,8,2008
21451,Average,2014-12-01,14.503645196700676,5,3.5,0.0,5230,2.0,98004,11,2014
21452,Average,2015-05-08,13.383958115092792,4,3.0,0.0,3150,2.0,98056,9,2008
21453,Average,2014-05-12,13.864300722133706,4,3.75,0.0,3280,2.0,98033,10,2008
21454,Average,2015-01-09,12.425208175446844,3,1.0,0.0,1030,1.0,98023,5,1943
21455,Average,2014-10-03,13.17115354157376,4,2.5,0.0,3130,2.0,98059,9,2008
21456,Average,2014-06-12,12.904207367601158,3,3.5,0.0,1240,2.0,98136,7,2008
21457,Average,2014-11-01,14.375126345899696,4,2.75,0.0,3560,2.0,98004,10,2014
21458,Average,2014-10-20,12.79330360049857,5,2.5,0.0,2170,2.0,98106,8,2014
21459,Average,2014-09-25,12.706847933442663,3,2.5,0.0,1520,2.0,98059,7,2009
21460,Average,2015-03-25,12.978493006984626,3,2.5,0.0,1270,2.0,98105,8,2008
21461,Average,2014-11-12,13.825460888817442,4,3.25,0.0,3610,2.0,98199,9,2007
21462,Average,2015-04-06,13.304404894990965,3,2.75,0.0,3230,2.0,98065,9,2014
21463,Average,2014-06-23,12.65361016606018,5,3.0,0.0,2300,2.0,98001,8,2013
21464,Average,2014-09-12,13.01477816672439,2,2.5,0.0,1460,2.0,98144,8,2008
21465,Average,2014-05-27,13.112313041550827,3,2.5,0.0,1750,3.0,98118,9,2013
21466,Average,2014-05-15,13.61705352166087,5,2.75,0.0,3030,2.0,98056,9,2013
21467,Average,2014-11-13,12.917796211663054,3,3.5,0.0,1522,2.0,98117,8,2006
21468,Average,2015-01-05,13.652991628466498,4,3.75,0.0,3890,2.0,98027,10,2007
21469,Average,2014-07-25,14.357834848789636,5,4.0,0.0,4590,2.0,98033,10,2008
21470,Average,2015-04-28,14.19394699368452,4,4.0,0.0,4620,2.0,98024,10,2014
21471,Average,2014-09-17,13.269057756555132,4,2.75,0.0,3220,2.0,98059,8,2012
21472,Average,2014-08-11,13.699848271927866,5,2.75,0.0,3170,2.0,98075,9,2014
21473,Average,2015-01-20,12.772805901234461,2,2.5,0.0,980,3.0,98117,8,2008
21474,Average,2015-05-01,13.178743710840436,3,1.75,0.0,2340,1.0,98058,10,2010
21475,Average,2015-03-27,13.089840185698769,3,2.25,0.0,1620,3.0,98027,8,2009
21476,Average,2015-04-17,12.89921982609012,3,2.5,0.0,1910,3.0,98133,8,2007
21477,Average,2015-04-17,13.384650715836164,3,2.5,0.0,2420,2.0,98133,9,2009
21478,Average,2014-07-02,13.726679344257658,3,4.5,0.0,3850,2.0,98053,10,2013
21479,Average,2015-05-04,13.189928563566752,5,2.5,0.0,3220,2.0,98019,8,2006
21480,Average,2014-05-06,13.561907799165356,4,2.5,0.0,3040,2.0,98052,8,2008
21481,Average,2015-05-01,12.821258284620408,3,1.75,0.0,1496,2.0,98133,8,2006
21482,Average,2014-07-14,13.321214236149494,3,1.75,0.0,1630,3.0,98103,8,2014
21483,Average,2014-10-14,13.652991628466498,5,3.5,0.0,4200,2.0,98052,9,2012
21484,Average,2014-11-05,13.001325049027272,3,2.5,0.0,2430,2.0,98106,8,2007
21485,Average,2015-02-03,13.955272500339433,5,4.25,0.0,4010,2.0,98075,10,2015
21486,Average,2014-08-01,13.023647404465171,3,2.5,0.0,1510,2.5,98199,8,2011
21487,Average,2015-04-10,13.507625778194974,4,3.5,0.0,2340,2.0,98027,8,2011
21488,Average,2014-07-08,13.604789526648622,2,2.75,0.0,2700,1.0,98053,9,2007
21489,Average,2014-06-17,14.26019637922572,3,3.5,0.0,4360,2.0,98103,10,2008
21490,Average,2014-05-09,14.621986423831222,5,6.5,0.0,7270,2.0,98027,12,2010
21491,Average,2014-08-08,12.841325847671216,3,2.5,0.0,1350,3.0,98136,8,2006
21492,Average,2014-06-18,13.085699393032737,3,3.25,0.0,1380,3.0,98103,8,2008
21493,Average,2014-08-18,13.304684934198283,2,2.5,0.0,1830,2.0,98116,9,2011
21494,Average,2014-08-07,12.948009990259552,3,2.5,0.0,1470,2.0,98116,8,2007
21495,Average,2015-04-21,13.081541382884074,4,2.5,0.0,2940,2.0,98001,9,2006
21496,Average,2015-03-31,12.91410843858387,2,2.0,0.0,1110,3.0,98136,7,2008
21497,Average,2014-05-13,13.132313708257497,4,2.5,0.0,2790,2.0,98059,8,2009
21498,Average,2015-02-27,14.44144898883077,4,3.75,0.0,3790,2.0,98039,11,2006
21499,Average,2014-12-15,13.756810957105497,4,2.5,0.0,3570,2.0,98052,9,2014
21500,Average,2014-10-01,12.994530005894443,3,2.25,0.0,1230,3.0,98107,8,2009
21501,Average,2014-06-26,12.873902018105829,3,3.25,0.0,1370,2.0,98116,8,2006
21502,Average,2014-07-11,13.071070083016778,3,3.25,0.0,1380,3.0,98103,8,2008
21503,Average,2015-04-07,12.948009990259552,1,2.0,0.0,1070,2.0,98118,8,2007
21504,Average,2014-08-25,14.15910026235435,4,4.0,0.0,4920,2.0,98053,10,2012
21505,Average,2014-12-09,14.137594057133388,5,3.5,0.0,5150,2.0,98008,10,2007
21506,Average,2015-03-02,13.044401835934616,6,3.0,0.0,2390,2.0,98118,7,2014
21507,Average,2015-05-07,13.270697171910022,4,2.75,0.0,2460,2.0,98059,9,2011
21508,Average,2015-05-05,13.665978694961044,4,2.5,0.0,3650,2.0,98074,10,2008
21509,Average,2014-11-24,14.187074114396758,4,3.5,0.0,4300,2.0,98074,11,2014
21510,Average,2015-04-28,12.577636201962656,3,2.25,0.0,1610,2.0,98042,7,2012
21511,Average,2014-06-18,13.190022025878143,4,2.5,0.0,2610,2.0,98028,8,2008
21512,Average,2015-02-17,13.279367126213993,3,2.5,0.0,1750,3.0,98122,8,2008
21513,Average,2014-06-23,13.415032991367148,3,2.5,0.0,3310,2.0,98136,8,2008
21514,Average,2015-04-07,14.914122846632385,4,3.75,0.0,5090,1.0,98004,11,2013
21515,Average,2014-12-03,12.75419405403986,3,2.0,0.0,1060,2.0,98136,7,2006
21516,Average,2014-06-17,14.100689500197937,4,4.0,0.0,4420,2.0,98075,11,2013
21517,Average,2015-02-26,13.815509557963773,3,2.5,0.0,2100,2.0,98004,9,2008
21518,Average,2014-08-11,13.303016877097587,3,1.75,0.0,1650,3.0,98105,8,2014
21519,Average,2014-10-15,12.712890247898626,4,2.5,0.0,2380,2.0,98023,7,2010
21520,Average,2014-06-12,12.72709609427261,2,2.25,0.0,1170,2.0,98027,7,2009
21521,Average,2014-12-11,12.821258284620408,4,2.5,0.0,2531,2.0,98030,8,2013
21522,Average,2014-05-09,12.688498794774466,3,2.25,0.0,998,2.0,98117,7,2007
21523,Average,2015-02-19,12.732279371334467,3,2.25,0.0,1333,3.0,98125,7,2009
21524,Average,2015-01-13,14.446782334806132,5,3.5,0.0,4410,2.0,98006,10,2014
21525,Average,2015-04-10,12.906004259685854,3,2.75,0.0,1160,2.0,98144,7,2007
21526,Average,2015-02-27,13.480037821676145,4,3.25,0.0,2630,2.0,98126,9,2014
21527,Average,2014-10-07,13.036805489042683,3,1.5,0.0,1160,3.0,98103,8,2008
21528,Average,2015-04-23,13.287876120965212,3,2.5,0.0,2140,2.0,98027,8,2006
21529,Average,2014-12-15,12.911642346088676,4,2.5,0.0,1980,2.0,98056,7,2007
21530,Average,2014-07-07,13.141969907043247,3,2.5,0.0,3030,2.0,98059,8,2009
21531,Average,2014-08-20,12.697715449879391,2,2.0,0.0,1490,2.0,98126,8,2009
21532,Average,2014-08-19,13.87377946608825,2,1.5,0.0,2370,2.0,98045,11,2005
21533,Average,2014-12-31,12.699243334057444,3,2.5,0.0,1820,2.0,98166,8,2008
21534,Average,2014-07-29,12.425208175446844,3,2.0,0.0,1260,2.0,98106,7,2011
21535,Average,2014-12-24,14.137594057133388,5,4.5,0.0,4350,2.0,98074,11,2014
